date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-03-04,194.375,,,,9.542,10.708,10.917,0.208,,17.083,,,,203.917
2011-03-05,197.5,,,,17.917,29.167,38.917,9.75,,10.458,,,,215.417
2011-03-06,210.0,,,,33.304,41.0,90.292,49.292,,26.833,,,,243.304
2011-03-07,199.875,,,,18.375,30.417,38.792,8.375,,32.375,,,,218.25
2011-03-08,196.15,,,,14.65,21.1,22.8,1.7,,19.0,,,,210.8
2011-03-09,193.708,,,,17.583,26.087,31.261,5.174,,16.25,,,,211.292
2011-03-10,191.958,,,,12.417,16.667,18.292,1.625,,6.042,,,,204.375
2011-03-11,193.5,,,,13.125,16.042,17.167,1.125,,12.875,,,,206.625
2011-03-12,195.609,,,,13.304,13.875,15.542,1.667,,7.958,,,,208.913
2011-03-13,198.292,,,,13.667,14.25,15.417,1.167,,8.5,,,,211.958
2011-03-14,208.583,,,,16.875,28.667,34.0,5.333,,13.875,,,,225.458
2011-03-15,203.042,,,,20.917,23.957,33.435,9.478,,20.125,,,,223.958
2011-03-16,201.522,,,,14.739,24.217,27.87,3.652,,20.87,,,,216.261
2011-03-17,206.917,,,,29.875,44.542,59.0,14.458,,33.417,,,,236.792
2011-03-18,215.435,,,,27.609,32.042,47.167,15.125,,30.167,,,,243.043
2011-03-19,198.042,,,,15.75,19.25,22.792,3.542,,12.417,,,,213.792
2011-03-20,200.5,,,,17.083,23.292,25.792,2.5,,16.833,,,,217.583
2011-03-21,196.083,,,,11.792,13.174,14.304,1.13,,12.5,,,,207.875
2011-03-22,224.043,,,,38.391,56.455,112.864,56.409,,35.174,,,,262.435
2011-03-23,202.167,,,,24.125,42.583,55.458,12.875,,31.917,,,,226.292
2011-03-24,201.13,,,,20.174,34.417,45.417,11.0,,12.292,,,,221.304
2011-03-25,203.625,,,,18.0,22.75,26.5,3.75,,11.792,,,,221.625
2011-03-26,201.667,,,,13.458,18.792,20.833,2.042,,13.125,,,,215.125
2011-03-27,205.833,,,,16.875,23.913,26.522,2.609,,17.083,,,,222.708
2011-03-28,210.875,,,,24.542,39.375,55.25,15.875,,32.917,,,,235.417
2011-03-29,202.565,,,,14.609,20.913,25.087,4.174,,19.957,,,,217.174
2011-03-30,189.435,,,,13.391,10.458,10.833,0.375,,16.833,,,,202.826
2011-03-31,184.375,,,,9.833,6.333,6.458,0.125,,16.625,,,,194.208
2011-04-01,,,,,,23.208,27.083,3.875,,19.625,,,,
2011-04-02,,,,,,38.958,50.875,11.917,,32.75,,,,
2011-04-03,,,,,,11.708,12.542,0.833,,14.958,,,,
2011-04-04,,,,,,16.083,18.583,2.5,,15.25,,,,
2011-04-05,,,,,,27.375,32.292,4.917,,15.667,,,,
2011-04-06,,,,,,39.5,49.292,9.792,,24.625,,,,
2011-04-07,186.25,,,,17.125,19.5,22.409,2.909,,21.348,,,,203.375
2011-04-08,183.042,,,,15.833,6.826,7.304,0.478,,17.042,,,,198.875
2011-04-09,183.792,,,,17.917,11.833,12.792,0.958,,16.875,,,,201.708
2011-04-10,188.792,,,,15.542,10.917,11.75,0.833,,18.875,,,,204.333
2011-04-11,193.333,,,,21.792,25.75,32.167,6.417,,30.542,,,,215.125
2011-04-12,191.333,,,,14.208,12.25,13.333,1.083,,21.625,,,,205.542
2011-04-13,197.409,,,,23.682,27.958,31.0,3.042,,29.333,,,,221.091
2011-04-14,195.0,,,,29.304,38.136,43.318,5.182,,35.609,,,,224.304
2011-04-15,183.75,,,,20.875,13.875,14.917,1.042,,32.583,,,,204.625
2011-04-16,181.667,,,,20.125,11.792,13.417,1.625,,24.417,,,,201.792
2011-04-17,188.333,,,,16.5,10.958,11.875,0.917,,20.0,,,,204.833
2011-04-18,188.167,,,,19.042,18.417,20.292,1.875,,21.25,,,,207.208
2011-04-19,184.5,,,,16.958,17.583,19.875,2.292,,13.25,,,,201.458
2011-04-20,192.783,,,,25.087,22.304,28.652,6.348,,12.958,,,,217.87
2011-04-21,197.0,,,,26.217,23.286,26.571,3.286,,17.591,,,,223.217
2011-04-22,192.958,,,,29.792,22.417,26.125,3.708,,23.292,,,,222.75
2011-04-23,186.125,,,,23.417,12.333,13.25,0.917,,19.25,,,,209.542
2011-04-24,187.0,,,,23.542,9.458,10.083,0.625,,14.417,,,,210.542
2011-04-25,191.75,,,,25.292,22.375,25.708,3.333,,18.208,,,,217.042
2011-04-26,191.0,,,,26.0,25.652,30.957,5.304,,25.542,,,,217.0
2011-04-27,185.708,,,,22.958,9.333,9.875,0.542,,41.833,,,,208.667
2011-04-28,183.0,,,,21.348,10.087,10.826,0.739,,21.043,,,,204.348
2011-04-29,189.458,,,,19.958,16.667,17.75,1.083,,16.208,,,,209.417
2011-04-30,190.583,,,,21.375,14.875,16.625,1.75,,23.958,,,,211.958
2011-05-01,183.708,,,,19.708,5.875,6.125,0.25,,21.042,,,,203.417
2011-05-02,191.261,,,,27.478,20.609,22.435,1.826,,88.458,,,,218.739
2011-05-03,191.833,,,,24.5,16.292,17.5,1.208,,59.292,,,,216.333
2011-05-04,189.583,,,,22.5,11.583,12.458,0.875,,26.458,,,,212.083
2011-05-05,190.625,,,,20.417,9.833,10.458,0.625,,23.458,,,,211.042
2011-05-06,192.625,,,,23.75,20.958,23.333,2.375,,24.75,,,,216.375
2011-05-07,231.292,,,,29.417,34.458,41.833,7.375,,28.083,,,,260.708
2011-05-08,191.565,,,,32.435,23.87,26.391,2.522,,31.208,,,,224.0
2011-05-09,190.708,,,,25.958,20.125,22.583,2.458,,29.75,,,,216.667
2011-05-10,188.667,,,,35.75,32.0,50.792,18.792,,38.792,,,,224.417
2011-05-11,192.333,,,,22.708,26.333,28.417,2.083,,15.167,,,,215.042
2011-05-12,190.55,,,,27.2,28.455,32.455,4.0,,12.696,,,,217.75
2011-05-13,192.542,,,,34.25,29.583,40.208,10.625,,22.958,,,,226.792
2011-05-14,193.522,,,,25.957,24.0,26.087,2.087,,52.542,,,,219.478
2011-05-15,192.708,,,,20.208,9.667,10.167,0.5,,24.083,,,,212.917
2011-05-16,191.875,,,,20.208,12.958,13.667,0.708,,32.042,,,,212.083
2011-05-17,193.458,,,,24.792,21.75,23.5,1.75,,32.042,,,,218.25
2011-05-18,197.917,,,,27.708,27.792,31.125,3.333,,34.722,,,,225.625
2011-05-19,197.792,,,,28.333,27.833,31.292,3.458,,,,,,226.125
2011-05-20,191.667,,,,26.619,19.318,21.045,1.727,,40.0,,,,218.286
2011-05-21,187.792,,,,25.667,11.708,12.833,1.125,,31.875,,,,213.458
2011-05-22,185.542,,,,21.25,6.125,6.667,0.542,,15.625,,,,206.792
2011-05-23,193.208,,,,20.708,16.25,18.25,2.0,,13.958,,,,213.917
2011-05-24,195.042,,,,21.375,21.5,23.208,1.708,,13.083,,,,216.417
2011-05-25,202.083,,,,30.417,31.625,42.708,11.083,,21.375,,,,232.5
2011-05-26,200.435,,,,27.652,23.826,26.087,2.261,,20.625,,,,228.087
2011-05-27,201.182,,,,29.182,24.227,25.591,1.364,,18.818,,,,230.364
2011-05-28,199.25,,,,32.375,26.5,29.667,3.167,,13.167,,,,231.625
2011-05-29,192.167,,,,23.75,13.417,14.417,1.0,,8.417,,,,215.917
2011-05-30,185.875,,,,19.083,11.333,12.625,1.292,,9.042,,,,204.958
2011-05-31,189.75,,,,18.167,10.417,12.417,2.0,,20.0,,,,207.917
2011-06-01,192.696,,,,17.522,20.391,23.957,3.565,,36.583,,,,210.217
2011-06-02,209.333,,,,31.917,37.208,67.667,30.458,,34.542,,,,241.25
2011-06-03,195.435,,,,32.174,34.0,46.565,12.565,,27.913,,,,227.609
2011-06-04,185.833,,,,25.958,17.292,19.75,2.458,,32.417,,,,211.792
2011-06-05,188.625,,,,25.917,15.917,17.417,1.5,,42.167,,,,214.542
2011-06-06,189.333,,,,25.167,22.667,24.792,2.125,,34.667,,,,214.5
2011-06-07,191.783,,,,25.435,24.609,27.261,2.652,,38.0,,,,217.217
2011-06-08,190.917,,,,23.458,20.167,21.5,1.333,,13.667,,,,214.375
2011-06-09,193.143,,,,23.952,25.609,29.304,3.696,,21.13,,,,217.095
2011-06-10,187.625,,,,25.0,18.792,20.958,2.167,,25.125,,,,212.625
2011-06-11,193.0,,,,27.417,22.292,24.0,1.708,,31.833,,,,220.417
2011-06-12,202.583,,,,31.583,25.5,27.375,1.875,,38.667,,,,234.167
2011-06-13,200.0,,,,28.174,37.304,46.565,9.261,,28.542,,,,228.174
2011-06-14,205.833,,,,29.667,31.333,35.333,4.0,,26.125,,,,235.5
2011-06-15,204.792,,,,23.75,25.708,28.875,3.167,,16.708,,,,228.542
2011-06-16,202.043,,,,25.348,31.227,38.864,7.636,,23.217,,,,227.391
2011-06-17,193.917,,,,23.0,22.625,24.792,2.167,,14.083,,,,216.917
2011-06-18,206.875,,,,24.375,31.708,37.125,5.417,,20.583,,,,231.25
2011-06-19,199.261,,,,26.957,17.783,18.913,1.13,,24.333,,,,226.217
2011-06-20,186.833,,,,24.292,15.333,17.375,2.042,,17.042,,,,211.125
2011-06-21,184.625,,,,25.208,14.583,17.75,3.167,,12.417,,,,209.833
2011-06-22,195.125,,,,42.875,45.25,59.458,14.208,,36.25,,,,238.0
2011-06-23,191.13,,,,30.261,17.652,26.435,8.783,,33.217,,,,221.391
2011-06-24,178.292,,,,22.0,7.5,9.458,1.958,,24.208,,,,200.292
2011-06-25,190.043,,,,22.913,15.261,22.174,6.913,,24.125,,,,212.957
2011-06-26,199.208,,,,22.25,16.208,17.75,1.542,,26.833,,,,221.458
2011-06-27,206.167,,,,35.25,31.208,53.875,22.667,,30.417,,,,241.417
2011-06-28,203.042,,,,41.625,40.667,76.083,35.417,,37.292,,,,244.667
2011-06-29,203.417,,,,28.958,29.083,45.208,16.125,,31.917,,,,232.375
2011-06-30,196.609,,,,30.0,25.955,33.864,7.909,,26.739,,,,226.609
2011-07-01,187.522,,,,31.435,31.478,39.478,8.0,,29.458,,,,218.957
2011-07-02,185.667,,,,25.208,18.292,22.75,4.458,,29.917,,,,210.875
2011-07-03,184.875,,,,24.833,14.042,17.042,3.0,,26.625,,,,209.708
2011-07-04,176.042,,,,19.458,6.292,7.292,1.0,,39.167,,,,195.5
2011-07-05,184.708,,,,24.5,21.042,22.958,1.917,,26.25,,,,209.208
2011-07-06,194.708,,,,28.583,22.833,24.833,2.0,,32.125,,,,223.292
2011-07-07,180.5,,,,19.2,8.524,10.333,1.81,,13.864,,,,199.7
2011-07-08,182.0,,,,24.522,14.542,21.333,6.792,,18.542,,,,206.522
2011-07-09,190.542,,,,36.375,22.958,52.667,29.708,,29.333,,,,226.917
2011-07-10,182.667,,,,22.625,12.792,16.75,3.958,,18.333,,,,205.292
2011-07-11,184.25,,,,23.25,17.0,27.458,10.458,,18.958,,,,207.5
2011-07-12,182.792,,,,20.792,12.583,19.875,7.292,,17.042,,,,203.583
2011-07-13,184.125,,,,22.083,15.13,21.913,6.783,,16.042,,,,206.208
2011-07-14,180.818,,,,23.227,16.6,22.6,6.0,,16.913,,,,204.045
2011-07-15,182.792,,,,29.833,25.625,33.333,7.708,,20.667,,,,212.625
2011-07-16,179.417,,,,24.0,15.167,18.667,3.5,,22.208,,,,203.417
2011-07-17,176.833,,,,20.458,7.0,8.708,1.708,,16.125,,,,197.292
2011-07-18,174.958,,,,18.792,6.333,8.667,2.333,,25.833,,,,193.75
2011-07-19,178.125,,,,21.708,10.478,19.739,9.261,,29.875,,,,199.833
2011-07-20,181.696,,,,17.826,11.833,15.083,3.25,,33.25,,,,199.522
2011-07-21,188.833,,,,16.667,12.625,16.167,3.542,,17.875,,,,205.5
2011-07-22,190.913,,,,15.957,12.955,16.273,3.318,,15.773,,,,206.87
2011-07-23,191.125,,,,19.167,14.75,17.458,2.708,,12.5,,,,210.292
2011-07-24,191.042,,,,20.125,15.208,17.708,2.5,,19.333,,,,211.167
2011-07-25,187.792,,,,19.667,15.739,18.087,2.348,,25.042,,,,207.458
2011-07-26,184.261,,,,19.087,11.917,13.5,1.583,,16.625,,,,203.348
2011-07-27,186.75,,,,26.583,23.125,28.958,5.833,,17.458,,,,213.333
2011-07-28,203.045,,,,28.909,38.409,46.091,7.682,,35.136,,,,231.955
2011-07-29,205.333,,,,31.167,38.708,57.208,18.5,,46.708,,,,236.5
2011-07-30,191.958,,,,24.375,25.875,30.542,4.667,,22.625,,,,216.333
2011-07-31,185.25,,,,15.917,7.913,8.913,1.0,,23.417,,,,201.167
2011-08-01,189.696,,,,16.826,14.958,17.375,2.417,,28.542,,,,206.522
2011-08-02,196.542,,,,19.417,21.208,25.5,4.292,,25.625,,,,215.958
2011-08-03,192.042,,,,22.25,22.167,31.625,9.458,,22.583,,,,214.292
2011-08-04,182.81,,,,17.0,12.87,19.304,6.435,,23.087,,,,199.81
2011-08-05,184.417,,,,19.292,15.542,23.292,7.75,,17.333,,,,203.708
2011-08-06,181.042,,,,22.0,18.348,28.217,9.87,,20.833,,,,203.042
2011-08-07,193.957,,,,24.826,16.667,18.042,1.375,,26.583,,,,218.783
2011-08-08,188.917,,,,27.958,27.792,32.125,4.333,,26.833,,,,216.875
2011-08-09,188.667,,,,27.083,29.25,33.958,4.708,,32.458,,,,215.75
2011-08-10,180.208,,,,24.0,19.25,21.667,2.417,,38.958,,,,204.208
2011-08-11,185.0,,,,31.957,35.318,39.727,4.409,,51.652,,,,216.957
2011-08-12,193.292,,,,26.5,26.609,28.478,1.87,,37.083,,,,219.792
2011-08-13,191.652,,,,23.478,18.75,20.125,1.375,,48.333,,,,215.13
2011-08-14,184.583,,,,23.25,12.25,13.0,0.75,,48.833,,,,207.833
2011-08-15,181.542,,,,21.25,9.417,10.5,1.083,,29.0,,,,202.792
2011-08-16,190.917,,,,24.792,18.042,19.792,1.75,,38.0,,,,215.708
2011-08-17,190.333,,,,25.417,17.5,18.917,1.417,,40.625,,,,215.75
2011-08-18,180.217,,,,20.826,11.091,12.364,1.273,,39.609,,,,201.043
2011-08-19,187.609,,,,18.435,12.958,14.25,1.292,,24.583,,,,206.043
2011-08-20,194.167,,,,18.958,17.583,18.958,1.375,,13.25,,,,213.125
2011-08-21,192.625,,,,16.167,10.833,11.375,0.542,,12.25,,,,208.792
2011-08-22,196.5,,,,20.333,24.417,29.083,4.667,,13.708,,,,216.833
2011-08-23,195.375,,,,21.833,22.292,29.25,6.958,,32.583,,,,217.208
2011-08-24,184.0,,,,18.0,12.826,20.304,7.478,,20.208,,,,202.0
2011-08-25,179.955,,,,22.909,10.391,15.565,5.174,,16.739,,,,202.864
2011-08-26,186.0,,,,26.75,22.0,29.208,7.208,,18.25,,,,212.75
2011-08-27,187.458,,,,20.333,14.625,16.667,2.042,,16.833,,,,207.792
2011-08-28,191.542,,,,27.042,12.458,13.333,0.875,,19.458,,,,218.583
2011-08-29,188.167,,,,19.625,15.125,17.833,2.708,,17.75,,,,207.792
2011-08-30,186.958,,,,18.333,13.913,16.478,2.565,,14.083,,,,205.292
2011-08-31,184.682,,,,20.909,16.318,24.455,8.136,,18.261,,,,205.591
2011-09-01,180.792,,,,17.667,11.708,22.292,10.583,,24.333,,,,198.458
2011-09-02,186.083,,,,17.583,12.417,22.417,10.0,,26.292,,,,203.667
2011-09-03,178.125,,,,16.875,8.833,12.125,3.292,,29.833,,,,195.0
2011-09-04,187.125,,,,16.417,9.625,13.25,3.625,,24.833,,,,203.542
2011-09-05,203.25,,,,21.25,20.478,27.435,6.957,,23.25,,,,224.5
2011-09-06,195.13,,,,23.348,24.708,28.25,3.542,,14.375,,,,218.478
2011-09-07,196.958,,,,23.917,24.0,26.833,2.833,,20.375,,,,220.875
2011-09-08,204.857,,,,29.286,29.0,35.5,6.5,,28.864,,,,234.143
2011-09-09,189.792,,,,22.0,14.833,17.083,2.25,,22.333,,,,211.792
2011-09-10,187.542,,,,21.125,17.0,23.5,6.5,,21.917,,,,208.667
2011-09-11,197.458,,,,20.625,12.652,19.087,6.435,,16.542,,,,218.083
2011-09-12,186.348,,,,20.0,14.125,22.042,7.917,,16.917,,,,206.348
2011-09-13,182.083,,,,18.792,12.167,15.458,3.292,,17.5,,,,200.875
2011-09-14,184.833,,,,23.583,19.292,24.583,5.292,,22.0,,,,208.417
2011-09-15,181.708,,,,18.917,13.167,19.292,6.125,,13.208,,,,200.625
2011-09-16,180.174,,,,17.043,11.13,15.13,4.0,,14.652,,,,197.217
2011-09-17,178.542,,,,18.292,9.087,14.043,4.957,,19.5,,,,196.833
2011-09-18,181.391,,,,15.957,7.917,10.167,2.25,,15.75,,,,197.348
2011-09-19,187.667,,,,18.333,12.667,15.208,2.542,,23.292,,,,206.0
2011-09-20,191.333,,,,19.458,20.542,28.083,7.542,,13.625,,,,210.792
2011-09-21,191.6,,,,17.9,15.917,28.417,12.5,,21.625,,,,209.5
2011-09-22,187.1,,,,20.9,18.696,22.261,3.565,,15.955,,,,208.0
2011-09-23,192.476,,,,21.905,18.391,21.13,2.739,,13.917,,,,214.381
2011-09-24,197.167,,,,18.708,17.792,20.792,3.0,,12.083,,,,215.875
2011-09-25,194.833,,,,17.958,14.583,15.75,1.167,,15.625,,,,212.792
2011-09-26,193.739,,,,24.522,28.667,33.375,4.708,,17.375,,,,218.261
2011-09-27,192.083,,,,20.125,19.0,23.75,4.75,,17.167,,,,212.208
2011-09-28,191.292,,,,20.792,21.875,25.458,3.583,,19.25,,,,212.083
2011-09-29,193.261,,,,20.435,23.952,27.238,3.286,,23.773,,,,213.696
2011-09-30,190.458,,,,28.5,25.417,28.583,3.167,,34.333,,,,218.958
2011-10-01,190.625,,,,18.417,19.125,21.417,2.292,,20.625,,,,209.042
2011-10-02,191.304,,,,17.087,10.5,11.292,0.792,,17.917,,,,208.391
2011-10-03,191.375,,,,16.875,13.458,15.167,1.708,,11.833,,,,208.25
2011-10-04,196.875,,,,20.292,22.0,25.208,3.208,,13.833,,,,217.167
2011-10-05,197.292,,,,27.833,30.304,36.609,6.304,,14.25,,,,225.125
2011-10-06,190.762,,,,23.095,25.227,27.636,2.409,,12.87,,,,213.857
2011-10-07,191.333,,,,19.958,18.583,20.25,1.667,,18.792,,,,211.292
2011-10-08,197.217,,,,21.826,27.042,30.333,3.292,,27.292,,,,219.043
2011-10-09,198.5,,,,22.125,19.125,20.167,1.042,,32.917,,,,220.625
2011-10-10,199.833,,,,28.917,23.875,27.792,3.917,,34.625,,,,228.75
2011-10-11,203.083,,,,30.5,36.348,43.348,7.0,,46.25,,,,233.583
2011-10-12,198.333,,,,22.417,26.958,29.792,2.833,,41.667,,,,220.75
2011-10-13,199.375,,,,31.583,34.542,41.417,6.875,,47.875,,,,230.958
2011-10-14,197.409,,,,25.136,30.273,36.773,6.5,,44.739,,,,222.545
2011-10-15,184.042,,,,15.333,9.333,10.375,1.042,,22.958,,,,199.375
2011-10-16,184.167,,,,14.167,7.417,8.042,0.625,,16.083,,,,198.333
2011-10-17,195.375,,,,22.917,24.522,28.826,4.304,,33.708,,,,218.292
2011-10-18,192.917,,,,15.958,18.042,20.292,2.25,,20.125,,,,208.875
2011-10-19,195.875,,,,16.708,20.333,23.375,3.042,,21.083,,,,212.583
2011-10-20,193.0,,,,18.857,20.435,23.609,3.174,,21.174,,,,211.857
2011-10-21,191.542,,,,21.625,23.667,28.125,4.458,,18.042,,,,213.167
2011-10-22,192.792,,,,21.292,24.042,35.0,10.958,,15.0,,,,214.083
2011-10-23,186.458,,,,17.042,12.217,15.304,3.087,,12.167,,,,203.5
2011-10-24,192.542,,,,20.167,26.458,31.125,4.667,,21.583,,,,212.708
2011-10-25,194.667,,,,21.708,25.292,38.833,13.542,,29.792,,,,216.375
2011-10-26,192.739,,,,14.565,12.25,14.0,1.75,,10.75,,,,207.304
2011-10-27,197.273,,,,17.364,20.87,24.783,3.913,,18.0,,,,214.636
2011-10-28,196.6,,,,26.8,31.417,40.375,8.958,,24.708,,,,223.4
2011-10-29,192.708,,,,23.667,22.13,26.696,4.565,,27.833,,,,216.375
2011-10-30,191.833,,,,20.333,16.708,17.667,0.958,,32.542,,,,212.167
2011-10-31,193.2,,,,21.9,24.708,30.042,5.333,,23.292,,,,215.1
2011-11-01,190.0,,,,16.5,25.917,30.708,4.792,,17.125,,,,206.5
2011-11-02,199.273,,,,26.273,42.208,55.875,13.667,,28.333,,,,225.545
2011-11-03,,,,,,58.375,79.042,20.667,,84.5,,,,
2011-11-04,198.0,,,,31.375,38.455,53.5,15.045,,50.0,,,,229.375
2011-11-05,213.833,,,,44.167,55.25,79.208,23.958,,68.542,,,,258.0
2011-11-06,200.667,,,,28.958,30.625,35.875,5.25,,60.542,,,,229.625
2011-11-07,196.522,,,,21.261,27.333,35.417,8.083,,19.875,,,,217.783
2011-11-08,193.708,,,,14.583,20.625,23.75,3.125,,13.167,,,,208.292
2011-11-09,196.542,,,,16.583,25.958,30.167,4.208,,15.542,,,,213.125
2011-11-10,197.952,,,,20.381,28.545,36.227,7.682,,18.565,,,,218.333
2011-11-11,197.375,,,,24.042,30.708,40.375,9.667,,16.333,,,,221.417
2011-11-12,195.917,,,,19.833,26.417,35.875,9.458,,15.042,,,,215.75
2011-11-13,212.348,,,,31.391,39.708,49.5,9.792,,29.333,,,,243.739
2011-11-14,198.042,,,,22.167,28.667,34.75,6.083,,31.958,,,,220.208
2011-11-15,199.708,,,,16.75,25.958,30.292,4.333,,20.583,,,,216.458
2011-11-16,197.5,,,,16.875,24.304,28.13,3.826,,11.375,,,,214.375
2011-11-17,202.478,,,,31.522,28.364,33.318,4.955,,17.826,,,,234.0
2011-11-18,209.583,,,,35.5,39.333,66.958,27.625,,25.167,,,,245.083
2011-11-19,197.174,,,,32.522,26.75,57.708,30.958,,26.542,,,,229.696
2011-11-20,220.167,,,,25.292,20.583,34.292,13.708,,12.958,,,,245.458
2011-11-21,194.208,,,,15.917,18.25,21.583,3.333,,7.292,,,,210.125
2011-11-22,200.083,,,,18.5,31.348,40.261,8.913,,11.292,,,,218.583
2011-11-23,204.875,,,,31.667,36.167,50.458,14.292,,21.375,,,,236.542
2011-11-24,197.304,,,,23.217,27.682,41.273,13.591,,20.87,,,,220.522
2011-11-25,193.435,,,,14.696,20.292,24.333,4.042,,7.792,,,,208.13
2011-11-26,203.458,,,,18.208,16.667,19.222,2.556,,16.375,,,,221.667
